"Time (s) Run #1";"Position (m) Run #1";"Velocity (m/s) Run #1"
119,990;0,18;0,00
120,000;0,18;0,00
120,010;0,18;0,01
120,020;0,18;0,01
120,030;0,18;0,01
120,040;0,18;0,01
120,050;0,18;0,01
120,060;0,18;0,02
120,070;0,19;0,02
120,080;0,19;0,02
120,090;0,19;0,02
120,100;0,19;0,02
120,110;0,19;0,02
120,120;0,19;0,03
120,130;0,19;0,03
120,140;0,19;0,03
120,150;0,19;0,03
120,160;0,19;0,03
120,170;0,19;0,03
120,180;0,19;0,03
120,190;0,19;0,03
120,200;0,19;0,03
120,210;0,19;0,03
120,220;0,19;0,03
120,230;0,19;0,04
120,240;0,19;0,04
120,250;0,19;0,04
120,260;0,19;0,04
120,270;0,19;0,04
120,280;0,19;0,04
120,290;0,19;0,04
120,300;0,19;0,04
120,310;0,19;0,03
120,320;0,19;0,04
120,330;0,19;0,04
120,340;0,19;0,04
120,350;0,19;0,04
120,360;0,19;0,03
120,370;0,20;0,03
120,380;0,20;0,03
120,390;0,20;0,03
120,400;0,20;0,03
120,410;0,20;0,03
120,420;0,20;0,03
120,430;0,20;0,03
120,440;0,20;0,03
120,450;0,20;0,03
120,460;0,20;0,03
120,470;0,20;0,03
120,480;0,20;0,02
120,490;0,20;0,02
120,500;0,20;0,02
120,510;0,20;0,02
120,520;0,20;0,02
120,530;0,20;0,02
120,540;0,20;0,01
120,550;0,20;0,01
120,560;0,20;0,01
120,570;0,20;0,01
120,580;0,20;0,00
120,590;0,20;0,00
120,600;0,20;0,00
120,610;0,20;0,00
120,620;0,20;0,00
120,630;0,20;0,00
120,640;0,20;1,67E-4
120,650;0,20;0,00
120,660;0,20;-0,01
120,670;0,20;-0,01
120,680;0,20;-0,01
120,690;0,20;-0,01
120,700;0,20;-0,01
120,710;0,20;-0,02
120,720;0,20;-0,02
120,730;0,20;-0,02
120,740;0,20;-0,02
120,750;0,20;-0,02
120,760;0,20;-0,03
120,770;0,20;-0,03
120,780;0,20;-0,03
120,790;0,20;-0,03
120,800;0,20;-0,03
120,810;0,20;-0,03
120,820;0,20;-0,03
120,830;0,20;-0,03
120,840;0,20;-0,03
120,850;0,20;-0,03
120,860;0,20;-0,03
120,870;0,19;0,00
120,880;0,19;0,03
120,890;0,20;0,04
120,900;0,20;0,01
120,910;0,20;-0,02
120,920;0,20;-0,03
120,930;0,20;-0,03
120,940;0,19;-0,03
120,950;0,19;-0,04
120,960;0,19;-0,04
120,970;0,19;-0,04
120,980;0,19;-0,03
120,990;0,19;-0,03
121,000;0,19;-0,03
121,010;0,19;-0,03
121,020;0,19;-0,03
121,030;0,19;-0,03
121,040;0,19;-0,03
121,050;0,19;-0,03
121,060;0,19;-0,03
121,070;0,19;-0,03
121,080;0,19;-0,03
121,090;0,19;-0,03
121,100;0,19;-0,03
121,110;0,19;-0,02
121,120;0,19;-0,02
121,130;0,19;-0,02
121,140;0,19;-0,02
121,150;0,19;-0,02
121,160;0,19;-0,01
121,170;0,19;-0,01
121,180;0,19;-0,01
121,190;0,19;-0,01
121,200;0,19;-0,01
121,210;0,19;-0,01
121,220;0,19;-0,01
121,230;0,19;-0,01
121,240;0,19;0,00
121,250;0,19;-0,03
121,260;0,19;-0,07
121,270;0,19;-0,08
121,280;0,18;-0,05
121,290;0,18;-0,01
121,300;0,18;0,01
121,310;0,19;0,01
121,320;0,19;0,02
121,330;0,19;0,01
121,340;0,19;0,01
121,350;0,19;0,01
121,360;0,19;0,01
121,370;0,19;0,02
121,380;0,19;0,02
121,390;0,19;0,03
121,400;0,19;0,03
121,410;0,19;0,03
121,420;0,19;0,03
121,430;0,19;0,03
121,440;0,19;0,03
121,450;0,19;0,03
121,460;0,19;0,03
121,470;0,19;0,03
121,480;0,19;0,03
121,490;0,19;0,04
121,500;0,19;0,04
121,510;0,19;0,04
121,520;0,19;0,04
121,530;0,19;0,03
121,540;0,19;0,04
121,550;0,19;0,04
121,560;0,19;0,04
121,570;0,19;0,04
121,580;0,19;0,04
121,590;0,19;0,04
121,600;0,19;0,04
121,610;0,19;0,04
121,620;0,19;0,03
121,630;0,19;0,03
121,640;0,20;0,03
121,650;0,20;0,03
121,660;0,20;0,03
121,670;0,20;0,03
121,680;0,20;0,03
121,690;0,20;0,03
121,700;0,20;0,03
121,710;0,20;0,03
121,720;0,20;0,03
121,730;0,20;0,03
121,740;0,20;0,03
121,750;0,20;0,03
121,760;0,20;0,02
121,770;0,20;0,02
121,780;0,20;0,02
121,790;0,20;0,01
121,800;0,20;0,01
121,810;0,20;0,01
121,820;0,20;0,01
121,830;0,20;0,01
121,840;0,20;0,01
121,850;0,20;0,01
121,860;0,20;0,01
121,870;0,20;0,00
121,880;0,20;0,00
121,890;0,20;-0,01
121,900;0,20;-0,01
121,910;0,20;-0,01
121,920;0,20;-0,01
121,930;0,20;-0,01
121,940;0,20;-0,01
121,950;0,20;-0,01
121,960;0,20;-0,01
121,970;0,20;-0,02
121,980;0,20;-0,02
121,990;0,20;-0,02
122,000;0,20;-0,02
122,010;0,20;-0,02
122,020;0,20;-0,03
122,030;0,20;-0,03
122,040;0,20;-0,03
122,050;0,20;-0,03
122,060;0,20;-0,03
122,070;0,20;-0,03
122,080;0,20;-0,03
122,090;0,20;-0,03
122,100;0,20;-0,03
122,110;0,20;-0,03
122,120;0,20;-0,03
122,130;0,19;-0,03
122,140;0,19;-0,03
122,150;0,19;-0,03
122,160;0,19;-0,03
122,170;0,19;-0,03
122,180;0,19;0,00
122,190;0,19;0,04
122,200;0,19;0,05
122,210;0,19;0,01
122,220;0,19;-0,03
122,230;0,19;-0,04
122,240;0,19;-0,04
122,250;0,19;-0,03
122,260;0,19;-0,03
122,270;0,19;-0,03
122,280;0,19;-0,03
122,290;0,19;-0,03
122,300;0,19;-0,03
122,310;0,19;-0,03
122,320;0,19;-0,03
122,330;0,19;-0,03
122,340;0,19;-0,03
122,350;0,19;-0,03
122,360;0,19;-0,03
122,370;0,19;-0,02
122,380;0,19;-0,02
122,390;0,19;-0,02
122,400;0,19;-0,02
122,410;0,19;-0,02
122,420;0,19;-0,01
122,430;0,19;-0,01
122,440;0,19;-0,01
122,450;0,19;-0,01
122,460;0,19;-0,01
122,470;0,19;-0,01
122,480;0,19;-0,01
122,490;0,19;0,00
122,500;0,19;0,00
122,510;0,19;0,00
122,520;0,19;-1,56E-4
122,530;0,19;0,00
122,540;0,19;0,01
122,550;0,19;0,01
122,560;0,19;0,01
122,570;0,19;0,01
122,580;0,19;0,01
122,590;0,19;0,01
122,600;0,19;0,02
122,610;0,19;0,02
122,620;0,19;0,02
122,630;0,19;0,02
122,640;0,19;0,02
122,650;0,19;0,02
122,660;0,19;0,02
122,670;0,19;-0,01
122,680;0,19;-0,05
122,690;0,19;-0,06
122,700;0,19;-0,02
122,710;0,19;0,02
122,720;0,19;0,03
122,730;0,19;0,03
122,740;0,19;0,03
122,750;0,19;0,03
122,760;0,19;0,03
122,770;0,19;0,03
122,780;0,19;0,03
122,790;0,19;0,03
122,800;0,19;0,04
122,810;0,19;0,04
122,820;0,19;0,04
122,830;0,19;0,04
122,840;0,19;0,03
122,850;0,19;0,04
122,860;0,19;0,04
122,870;0,19;0,04
122,880;0,19;0,04
122,890;0,19;0,03
122,900;0,19;0,03
122,910;0,20;0,03
122,920;0,20;0,03
122,930;0,20;0,03
122,940;0,20;0,03
122,950;0,20;0,03
122,960;0,20;0,03
122,970;0,20;0,03
122,980;0,20;0,03
122,990;0,20;0,03
123,000;0,20;0,02
123,010;0,20;0,02
123,020;0,20;0,02
123,030;0,20;0,02
123,040;0,20;0,02
123,050;0,20;0,02
123,060;0,20;0,02
123,070;0,20;0,01
123,080;0,20;0,01
123,090;0,20;0,01
123,100;0,20;0,01
123,110;0,20;0,01
123,120;0,20;0,01
123,130;0,20;0,00
123,140;0,20;0,00
123,150;0,20;1,67E-4
123,160;0,20;0,00
123,170;0,20;-0,01
123,180;0,20;-0,01
123,190;0,20;-0,01
123,200;0,20;-0,01
123,210;0,20;-0,01
123,220;0,20;-0,01
123,230;0,20;-0,02
123,240;0,20;-0,02
123,250;0,20;-0,02
123,260;0,20;-0,02
123,270;0,20;-0,02
123,280;0,20;-0,02
123,290;0,20;-0,02
123,300;0,20;-0,03
123,310;0,20;-0,03
123,320;0,20;-0,03
123,330;0,20;-0,03
123,340;0,20;-0,03
123,350;0,20;-0,03
123,360;0,20;-0,03
123,370;0,20;-0,03
123,380;0,20;-0,04
123,390;0,19;-0,04
123,400;0,19;-0,04
123,410;0,19;-0,04
123,420;0,19;-0,03
123,430;0,19;-0,03
123,440;0,19;-0,04
123,450;0,19;-0,04
123,460;0,19;-0,04
123,470;0,19;-0,04
123,480;0,19;-0,03
123,490;0,19;-0,03
123,500;0,19;-0,03
123,510;0,19;-0,03
123,520;0,19;0,01
123,530;0,19;0,05
123,540;0,19;0,05
123,550;0,19;0,01
123,560;0,19;-0,03
123,570;0,19;-0,03
123,580;0,19;-0,03
123,590;0,19;-0,03
123,600;0,19;-0,03
123,610;0,19;-0,03
123,620;0,19;-0,03
123,630;0,19;-0,02
123,640;0,19;-0,02
123,650;0,19;-0,02
123,660;0,19;-0,02
123,670;0,19;-0,02
123,680;0,19;-0,02
123,690;0,19;-0,02
123,700;0,19;-0,01
123,710;0,19;-0,01
123,720;0,19;-0,01
123,730;0,19;-0,01
123,740;0,19;-0,01
123,750;0,19;-0,01
123,760;0,19;0,00
123,770;0,19;0,00
123,780;0,19;-1,57E-4
123,790;0,19;0,00
123,800;0,19;0,01
123,810;0,19;0,01
123,820;0,19;0,01
123,830;0,19;0,01
123,840;0,19;0,01
123,850;0,19;0,01
123,860;0,19;0,02
123,870;0,19;0,02
123,880;0,19;0,02
123,890;0,19;0,02
123,900;0,19;0,02
123,910;0,19;0,02
123,920;0,19;0,02
123,930;0,19;0,03
123,940;0,19;0,03
123,950;0,19;0,03
123,960;0,19;0,03
123,970;0,19;0,03
123,980;0,19;0,03
123,990;0,19;0,03
124,000;0,19;0,03
124,010;0,19;0,03
124,020;0,19;0,03
124,030;0,19;0,03
124,040;0,19;0,03
124,050;0,19;0,03
124,060;0,19;0,03
124,070;0,19;-0,01
124,080;0,19;-0,05
124,090;0,19;-0,05
124,100;0,19;0,00
124,110;0,19;0,03
124,120;0,19;0,03
124,130;0,19;0,03
124,140;0,19;0,03
124,150;0,19;0,04
124,160;0,19;0,04
124,170;0,20;0,03
124,180;0,20;0,03
124,190;0,20;0,03
124,200;0,20;0,03
124,210;0,20;0,03
124,220;0,20;0,03
124,230;0,20;0,03
124,240;0,20;0,03
124,250;0,20;0,03
124,260;0,20;0,03
124,270;0,20;0,03
124,280;0,20;0,02
124,290;0,20;0,02
124,300;0,20;0,02
124,310;0,20;0,02
124,320;0,20;0,02
124,330;0,20;0,02
124,340;0,20;0,01
124,350;0,20;0,01
124,360;0,20;0,01
124,370;0,20;0,01
124,380;0,20;0,01
124,390;0,20;0,01
124,400;0,20;0,01
124,410;0,20;0,00
124,420;0,20;0,00
124,430;0,20;-0,01
124,440;0,20;-0,01
124,450;0,20;-0,01
124,460;0,20;-0,01
124,470;0,20;-0,01
124,480;0,20;-0,01
124,490;0,20;-0,01
124,500;0,20;-0,01
124,510;0,20;-0,02
124,520;0,20;-0,02
124,530;0,20;-0,02
124,540;0,20;-0,02
124,550;0,20;-0,02
124,560;0,20;-0,02
124,570;0,20;-0,03
124,580;0,20;-0,03
124,590;0,20;-0,03
124,600;0,20;-0,03
124,610;0,20;-0,03
124,620;0,20;-0,03
124,630;0,20;-0,03
124,640;0,20;-0,03
124,650;0,20;-0,03
124,660;0,19;-0,03
124,670;0,19;-0,03
124,680;0,19;-0,03
124,690;0,19;-0,04
124,700;0,19;-0,04
124,710;0,19;-0,04
124,720;0,19;-0,04
124,730;0,19;-0,03
124,740;0,19;-0,03
124,750;0,19;-0,03
124,760;0,19;-0,03
124,770;0,19;-0,04
124,780;0,19;-0,04
124,790;0,19;-0,04
124,800;0,19;-0,03
124,810;0,19;-0,03
124,820;0,19;-0,03
124,830;0,19;-0,03
124,840;0,19;-0,03
124,850;0,19;-0,03
124,860;0,19;-0,03
124,870;0,19;-0,03
124,880;0,19;-0,03
124,890;0,19;-0,03
124,900;0,19;-0,02
124,910;0,19;-0,02
124,920;0,19;-0,02
124,930;0,19;-0,02
124,940;0,19;-0,01
124,950;0,19;-0,01
124,960;0,19;0,04
124,970;0,19;0,07
124,980;0,19;0,07
124,990;0,19;0,03
125,000;0,19;-0,01
125,010;0,19;-0,01
125,020;0,19;-0,01
125,030;0,19;0,00
125,040;0,19;0,00
125,050;0,19;0,01
125,060;0,19;0,01
125,070;0,19;0,01
125,080;0,19;0,01
125,090;0,19;0,01
125,100;0,19;0,01
125,110;0,19;0,01
125,120;0,19;0,02
125,130;0,19;0,02
125,140;0,19;0,02
125,150;0,19;0,02
125,160;0,19;0,02
125,170;0,19;0,02
125,180;0,19;0,02
125,190;0,19;0,02
125,200;0,19;0,02
125,210;0,19;0,03
125,220;0,19;0,03
125,230;0,19;0,03
125,240;0,19;0,03
125,250;0,19;0,03
125,260;0,19;0,03
125,270;0,19;0,03
125,280;0,19;0,03
125,290;0,19;0,03
125,300;0,19;0,03
125,310;0,19;0,03
125,320;0,19;0,03
125,330;0,19;0,03
125,340;0,19;0,03
125,350;0,19;0,03
125,360;0,20;0,03
125,370;0,20;0,03
125,380;0,20;0,03
125,390;0,20;-0,01
125,400;0,20;-0,05
125,410;0,19;-0,04
125,420;0,19;0,00
125,430;0,19;0,03
125,440;0,20;0,03
125,450;0,20;0,03
125,460;0,20;0,03
125,470;0,20;0,03
125,480;0,20;0,03
125,490;0,20;0,03
125,500;0,20;0,03
125,510;0,20;0,03
125,520;0,20;0,03
125,530;0,20;0,02
125,540;0,20;0,02
125,550;0,20;0,02
125,560;0,20;0,02
125,570;0,20;0,02
125,580;0,20;0,02
125,590;0,20;0,01
125,600;0,20;0,01
125,610;0,20;0,01
125,620;0,20;0,01
125,630;0,20;0,00
125,640;0,20;0,00
125,650;0,20;0,00
125,660;0,20;0,00
125,670;0,20;0,00
125,680;0,20;1,66E-4
125,690;0,20;0,00
125,700;0,20;-0,01
125,710;0,20;-0,01
125,720;0,20;-0,01
125,730;0,20;-0,01
125,740;0,20;-0,01
125,750;0,20;-0,01
125,760;0,20;-0,01
125,770;0,20;-0,01
125,780;0,20;-0,02
125,790;0,20;-0,02
125,800;0,20;-0,02
125,810;0,20;-0,02
125,820;0,20;-0,02
125,830;0,20;-0,02
125,840;0,20;-0,03
125,850;0,20;-0,03
125,860;0,20;-0,03
125,870;0,20;-0,03
125,880;0,20;-0,03
125,890;0,20;-0,03
125,900;0,20;-0,03
125,910;0,20;-0,03
125,920;0,19;-0,03
125,930;0,19;-0,03
125,940;0,19;-0,03
125,950;0,19;-0,03
125,960;0,19;-0,03
125,970;0,19;-0,03
125,980;0,19;-0,03
125,990;0,19;-0,03
126,000;0,19;-0,03
126,010;0,19;-0,03
126,020;0,19;-0,03
126,030;0,19;-0,03
126,040;0,19;-0,03
126,050;0,19;-0,03
126,060;0,19;-0,03
126,070;0,19;-0,03
126,080;0,19;-0,03
126,090;0,19;-0,03
126,100;0,19;-0,03
126,110;0,19;-0,03
126,120;0,19;-0,03
126,130;0,19;-0,03
126,140;0,19;-0,03
126,150;0,19;-0,03
126,160;0,19;-0,03
126,170;0,19;-0,02
126,180;0,19;-0,02
126,190;0,19;-0,02
126,200;0,19;-0,02
126,210;0,19;-0,02
126,220;0,19;-0,02
126,230;0,19;-0,01
126,240;0,19;-0,01
126,250;0,19;-0,01
126,260;0,19;-0,01
126,270;0,19;-0,01
126,280;0,19;-0,01
126,290;0,19;0,00
126,300;0,19;0,00
126,310;0,19;0,00
126,320;0,19;0,00
126,330;0,19;-1,54E-4
126,340;0,19;0,00
126,350;0,19;0,01
126,360;0,19;0,01
126,370;0,19;0,01
126,380;0,19;0,01
126,390;0,19;0,02
126,400;0,19;0,02
126,410;0,19;0,02
126,420;0,19;0,02
126,430;0,19;0,02
126,440;0,19;0,02
126,450;0,19;0,02
126,460;0,19;0,02
126,470;0,19;0,02
126,480;0,19;0,03
126,490;0,19;0,03
126,500;0,19;0,03
126,510;0,19;0,03
126,520;0,19;0,03
126,530;0,19;0,03
126,540;0,19;0,03
126,550;0,19;0,03
126,560;0,19;0,03
126,570;0,19;0,03
126,580;0,19;0,03
126,590;0,19;0,04
126,600;0,19;0,04
126,610;0,19;0,04
126,620;0,19;0,04
126,630;0,19;0,03
126,640;0,19;0,03
126,650;0,19;0,03
126,660;0,19;0,03
126,670;0,19;0,03
126,680;0,19;0,03
126,690;0,19;0,03
126,700;0,19;0,03
126,710;0,20;0,04
126,720;0,20;0,04
126,730;0,20;0,03
126,740;0,20;0,03
126,750;0,20;0,03
126,760;0,20;0,03
126,770;0,20;0,03
126,780;0,20;0,03
126,790;0,20;0,03
126,800;0,20;0,02
126,810;0,20;0,02
126,820;0,20;0,02
126,830;0,20;0,02
126,840;0,20;0,02
126,850;0,20;0,02
126,860;0,20;0,02
126,870;0,20;0,01
126,880;0,20;0,01
126,890;0,20;0,01
126,900;0,20;0,01
126,910;0,20;0,01
126,920;0,20;0,01
126,930;0,20;0,01
126,940;0,20;0,00
126,950;0,20;0,00
126,960;0,20;-0,01
126,970;0,20;-0,01
126,980;0,20;-0,01
126,990;0,20;-0,01
127,000;0,20;-0,01
127,010;0,20;-0,01
127,020;0,20;-0,01
127,030;0,20;-0,01
127,040;0,20;-0,02
127,050;0,20;-0,02
127,060;0,20;-0,02
127,070;0,20;-0,02
127,080;0,20;-0,02
127,090;0,20;-0,02
127,100;0,20;-0,02
127,110;0,20;-0,03
127,120;0,20;-0,03
127,130;0,20;-0,03
127,140;0,20;-0,03
127,150;0,20;-0,03
127,160;0,20;-0,03
127,170;0,20;-0,03
127,180;0,20;-0,03
127,190;0,19;-0,03
127,200;0,19;-0,03
127,210;0,19;-0,03
127,220;0,19;-0,03
127,230;0,19;-0,03
127,240;0,19;-0,03
127,250;0,19;-0,03
127,260;0,19;-0,03
127,270;0,19;-0,03
127,280;0,19;-0,03
127,290;0,19;-0,03
127,300;0,19;-0,03
127,310;0,19;-0,03
127,320;0,19;-0,03
127,330;0,19;-0,03
127,340;0,19;-0,03
127,350;0,19;-0,03
127,360;0,19;-0,03
127,370;0,19;-0,03
127,380;0,19;-0,03
127,390;0,19;-0,03
127,400;0,19;-0,03
127,410;0,19;-0,03
127,420;0,19;-0,03
127,430;0,19;-0,03
127,440;0,19;-0,02
127,450;0,19;-0,02
127,460;0,19;-0,02
127,470;0,19;-0,02
127,480;0,19;-0,02
127,490;0,19;-0,01
127,500;0,19;-0,01
127,510;0,19;-0,01
127,520;0,19;-0,01
127,530;0,19;-0,01
127,540;0,19;-0,01
127,550;0,19;0,00
127,560;0,19;0,00
127,570;0,19;0,00
127,580;0,19;-1,54E-4
127,590;0,19;0,00
127,600;0,19;0,01
127,610;0,19;0,01
127,620;0,19;0,01
127,630;0,19;0,01
127,640;0,19;0,01
127,650;0,19;0,01
127,660;0,19;0,01
127,670;0,19;0,02
127,680;0,19;0,02
127,690;0,19;0,02
127,700;0,19;0,02
127,710;0,19;0,02
127,720;0,19;0,03
127,730;0,19;0,03
127,740;0,19;0,03
127,750;0,19;0,03
127,760;0,19;0,03
127,770;0,19;0,03
127,780;0,19;0,03
127,790;0,19;0,03
127,800;0,19;0,03
127,810;0,19;0,03
127,820;0,19;0,03
127,830;0,19;0,03
127,840;0,19;0,03
127,850;0,19;0,03
127,860;0,19;0,03
127,870;0,19;0,03
127,880;0,19;0,03
127,890;0,19;0,03
127,900;0,19;0,03
127,910;0,19;0,03
127,920;0,19;0,03
127,930;0,19;0,03
127,940;0,19;0,03
127,950;0,19;0,03
127,960;0,19;0,03
127,970;0,19;0,03
127,980;0,20;0,03
127,990;0,20;0,03
128,000;0,20;0,03
128,010;0,20;0,03
128,020;0,20;0,03
128,030;0,20;0,03
128,040;0,20;0,02
128,050;0,20;0,02
128,060;0,20;0,02
128,070;0,20;0,02
128,080;0,20;0,02
128,090;0,20;0,02
128,100;0,20;0,02
128,110;0,20;0,02
128,120;0,20;0,01
128,130;0,20;0,01
128,140;0,20;0,01
128,150;0,20;0,01
128,160;0,20;0,01
128,170;0,20;0,01
128,180;0,20;0,00
128,190;0,20;0,00
128,200;0,20;0,00
128,210;0,20;0,00
128,220;0,20;1,66E-4
128,230;0,20;0,00
128,240;0,20;-0,01
128,250;0,20;-0,01
128,260;0,20;-0,01
128,270;0,20;-0,01
128,280;0,20;-0,01
128,290;0,20;-0,01
128,300;0,20;-0,02
128,310;0,20;-0,01
128,320;0,20;-0,01
128,330;0,20;-0,01
128,340;0,20;-0,01
128,350;0,20;-0,02
128,360;0,20;-0,02
128,370;0,20;-0,03
128,380;0,20;-0,03
128,390;0,20;-0,03
128,400;0,20;-0,03
128,410;0,20;-0,03
128,420;0,20;-0,03
128,430;0,20;-0,03
128,440;0,20;-0,03
128,450;0,19;-0,03
128,460;0,19;-0,03
128,470;0,19;-0,03
128,480;0,19;-0,03
128,490;0,19;-0,03
128,500;0,19;-0,03
128,510;0,19;-0,03
128,520;0,19;-0,03
128,530;0,19;0,00
128,540;0,19;0,03
128,550;0,19;0,04
128,560;0,19;0,02
128,570;0,19;-0,01
128,580;0,19;-0,03
128,590;0,19;-0,03
128,600;0,19;-0,03
128,610;0,19;-0,03
128,620;0,19;-0,03
128,630;0,19;-0,03
128,640;0,19;-0,03
128,650;0,19;-0,03
128,660;0,19;-0,03
128,670;0,19;-0,03
128,680;0,19;-0,02
128,690;0,19;-0,02
128,700;0,19;-0,02
128,710;0,19;-0,02
128,720;0,19;-0,02
128,730;0,19;-0,02
128,740;0,19;-0,02
128,750;0,19;-0,02
128,760;0,19;-0,01
128,770;0,19;-0,01
128,780;0,19;-0,01
128,790;0,19;-0,01
128,800;0,19;-0,01
128,810;0,19;-0,01
128,820;0,19;-0,01
128,830;0,19;-0,01
128,840;0,19;-0,05
128,850;0,19;-0,08
128,860;0,19;-0,07
128,870;0,19;-0,04
128,880;0,19;-4,64E-4
128,890;0,19;0,01
128,900;0,19;0,01
128,910;0,19;0,01
128,920;0,19;0,01
128,930;0,19;0,01
128,940;0,19;0,01
128,950;0,19;0,01
128,960;0,19;0,02
128,970;0,19;0,02
128,980;0,19;0,02
128,990;0,19;0,02
129,000;0,19;0,03
129,010;0,19;0,03
129,020;0,19;0,03
129,030;0,19;0,03
129,040;0,19;0,03
129,050;0,19;0,03
129,060;0,19;0,03
129,070;0,19;0,03
129,080;0,19;0,03
129,090;0,19;0,03
129,100;0,19;0,03
129,110;0,19;0,03
129,120;0,19;0,03
129,130;0,19;0,03
129,140;0,19;0,03
129,150;0,19;0,03
129,160;0,19;0,03
129,170;0,19;0,03
129,180;0,19;0,03
129,190;0,19;0,03
129,200;0,19;0,03
129,210;0,19;0,03
129,220;0,19;0,03
129,230;0,19;0,03
129,240;0,20;0,03
129,250;0,20;0,03
129,260;0,20;0,03
129,270;0,20;0,03
129,280;0,20;0,03
129,290;0,20;0,03
129,300;0,20;0,03
129,310;0,20;0,03
129,320;0,20;0,02
129,330;0,20;0,02
129,340;0,20;0,02
129,350;0,20;0,02
129,360;0,20;0,02
129,370;0,20;0,01
129,380;0,20;0,01
129,390;0,20;0,01
129,400;0,20;0,01
129,410;0,20;0,01
129,420;0,20;0,01
129,430;0,20;0,01
129,440;0,20;0,01
129,450;0,20;0,01
129,460;0,20;0,01
129,470;0,20;3,32E-4
129,480;0,20;-0,01
129,490;0,20;-0,01
129,500;0,20;-0,01
129,510;0,20;-0,01
129,520;0,20;-0,01
129,530;0,20;-0,01
129,540;0,20;-0,01
129,550;0,20;-0,01
129,560;0,20;-0,01
129,570;0,20;-0,02
129,580;0,20;-0,02
129,590;0,20;-0,02
129,600;0,20;-0,02
129,610;0,20;-0,02
129,620;0,20;-0,02
129,630;0,20;-0,02
129,640;0,20;-0,03
129,650;0,20;-0,03
129,660;0,20;-0,03
129,670;0,20;-0,03
129,680;0,20;-0,03
129,690;0,20;-0,03
129,700;0,20;-0,03
129,710;0,19;-0,03
129,720;0,19;-0,03
129,730;0,19;-0,03
129,740;0,19;-0,03
129,750;0,19;-0,03
129,760;0,19;-0,03
129,770;0,19;-0,03
129,780;0,19;-0,03
129,790;0,19;-0,03
129,800;0,19;-0,03
129,810;0,19;-0,03
129,820;0,19;-0,02
129,830;0,19;0,02
129,840;0,19;0,06
129,850;0,19;0,05
129,860;0,19;0,00
129,870;0,19;-0,03
129,880;0,19;-0,03
129,890;0,19;-0,03
129,900;0,19;-0,03
129,910;0,19;-0,03
129,920;0,19;-0,03
129,930;0,19;-0,02
129,940;0,19;-0,02
129,950;0,19;-0,02
129,960;0,19;-0,02
129,970;0,19;-0,02
129,980;0,19;-0,02
129,990;0,19;-0,02
130,000;0,19;-0,02
130,010;0,19;-0,02
130,020;0,19;-0,01
130,030;0,19;-0,01
130,040;0,19;-0,01
130,050;0,19;-0,01
130,060;0,19;-0,01
130,070;0,19;0,00
130,080;0,19;0,00
130,090;0,19;-0,01
130,100;0,19;-0,01
130,110;0,19;-3,14E-4
130,120;0,19;0,01
130,130;0,19;0,01
130,140;0,19;0,01
130,150;0,19;0,01
130,160;0,19;0,01
130,170;0,19;0,01
130,180;0,19;0,01
130,190;0,19;0,01
130,200;0,19;0,01
130,210;0,19;0,02
130,220;0,19;0,02
130,230;0,19;0,02
130,240;0,19;0,02
130,250;0,19;0,02
130,260;0,19;0,02
130,270;0,19;0,02
130,280;0,19;-0,02
130,290;0,19;-0,06
130,300;0,19;-0,06
130,310;0,19;-0,02
130,320;0,19;0,02
130,330;0,19;0,03
130,340;0,19;0,03
130,350;0,19;0,03
130,360;0,19;0,03
130,370;0,19;0,03
130,380;0,19;0,03
130,390;0,19;0,03
130,400;0,19;0,03
130,410;0,19;0,03
130,420;0,19;0,03
130,430;0,19;0,03
130,440;0,19;0,03
130,450;0,19;0,03
130,460;0,19;0,03
130,470;0,19;0,03
130,480;0,19;0,03
130,490;0,19;0,03
130,500;0,19;0,03
130,510;0,19;0,03
130,520;0,20;0,03
130,530;0,20;0,03
130,540;0,20;0,03
130,550;0,20;0,03
130,560;0,20;0,03
130,570;0,20;0,03
130,580;0,20;0,03
130,590;0,20;0,03
130,600;0,20;0,02
130,610;0,20;0,02
130,620;0,20;0,02
130,630;0,20;0,02
130,640;0,20;0,02
130,650;0,20;0,02
130,660;0,20;0,01
130,670;0,20;0,01
130,680;0,20;0,01
130,690;0,20;0,01
130,700;0,20;0,01
130,710;0,20;0,01
130,720;0,20;0,01
130,730;0,20;0,00
130,740;0,20;0,00
130,750;0,20;1,66E-4
130,760;0,20;0,00
130,770;0,20;-0,01
130,780;0,20;-0,01
130,790;0,20;-0,01
130,800;0,20;-0,01
130,810;0,20;-0,01
130,820;0,20;-0,01
130,830;0,20;-0,02
130,840;0,20;-0,02
130,850;0,20;-0,02
130,860;0,20;-0,02
130,870;0,20;-0,02
130,880;0,20;-0,02
130,890;0,20;-0,02
130,900;0,20;-0,03
130,910;0,20;-0,03
130,920;0,20;-0,03
130,930;0,20;-0,03
130,940;0,20;-0,03
130,950;0,20;-0,03
130,960;0,20;-0,03
130,970;0,20;-0,03
130,980;0,19;-0,03
130,990;0,19;-0,03
131,000;0,19;-0,03
131,010;0,19;-0,03
131,020;0,19;-0,03
131,030;0,19;-0,03
131,040;0,19;-0,03
131,050;0,19;-0,03
131,060;0,19;-0,03
131,070;0,19;-0,03
131,080;0,19;-0,03
131,090;0,19;-0,03
131,100;0,19;-0,03
131,110;0,19;-0,03
131,120;0,19;-0,03
131,130;0,19;-0,03
131,140;0,19;-0,03
131,150;0,19;-0,03
