"Time (s) Run #1";"Position (m) Run #1";"Velocity (m/s) Run #1"
44,540;0,35;0,11
44,550;0,36;0,12
44,560;0,36;0,13
44,570;0,36;0,13
44,580;0,36;0,14
44,590;0,36;0,14
44,600;0,36;0,14
44,610;0,36;0,15
44,620;0,37;0,15
44,630;0,37;0,15
44,640;0,37;0,15
44,650;0,37;0,15
44,660;0,37;0,15
44,670;0,37;0,15
44,680;0,37;0,14
44,690;0,38;0,14
44,700;0,38;0,13
44,710;0,38;0,12
44,720;0,38;0,12
44,730;0,38;0,12
44,740;0,38;0,11
44,750;0,38;0,10
44,760;0,38;0,09
44,770;0,38;0,09
44,780;0,39;0,09
44,790;0,39;0,09
44,800;0,39;0,06
44,810;0,39;0,03
44,820;0,39;0,01
44,830;0,39;0,01
44,840;0,39;0,01
44,850;0,39;0,00
44,860;0,39;0,01
44,870;0,39;0,01
44,880;0,39;-0,02
44,890;0,39;-0,05
44,900;0,39;-0,09
44,910;0,39;-0,10
44,920;0,39;-0,11
44,930;0,38;-0,11
44,940;0,38;-0,11
44,950;0,38;-0,11
44,960;0,38;-0,12
44,970;0,38;-0,13
44,980;0,38;-0,13
44,990;0,38;-0,13
45,000;0,38;-0,13
45,010;0,37;-0,14
45,020;0,37;-0,14
45,030;0,37;-0,14
45,040;0,37;-0,15
45,050;0,37;-0,15
45,060;0,37;-0,15
45,070;0,37;-0,15
45,080;0,36;-0,14
45,090;0,36;-0,14
45,100;0,36;-0,14
45,110;0,36;-0,14
45,120;0,36;-0,13
45,130;0,36;-0,12
45,140;0,36;-0,12
45,150;0,35;-0,11
45,160;0,35;-0,10
45,170;0,35;-0,09
45,180;0,35;-0,08
45,190;0,35;-0,08
45,200;0,35;-0,06
45,210;0,35;-0,05
45,220;0,35;-0,04
45,230;0,35;-0,03
45,240;0,35;-0,02
45,250;0,35;-0,01
45,260;0,35;0,00
45,270;0,35;0,02
45,280;0,35;0,03
45,290;0,35;0,04
45,300;0,35;0,06
45,310;0,35;0,07
45,320;0,35;0,07
45,330;0,35;0,08
45,340;0,35;0,10
45,350;0,35;0,11
45,360;0,36;0,12
45,370;0,36;0,14
45,380;0,36;0,17
45,390;0,36;0,18
45,400;0,36;0,17
45,410;0,36;0,15
45,420;0,36;0,14
45,430;0,37;0,15
45,440;0,37;0,15
45,450;0,37;0,14
45,460;0,37;0,13
45,470;0,37;0,11
45,480;0,37;0,11
45,490;0,37;0,11
45,500;0,37;0,13
45,510;0,38;0,13
45,520;0,38;0,13
45,530;0,38;0,12
45,540;0,38;0,12
45,550;0,38;0,11
45,560;0,38;0,10
45,570;0,38;0,10
45,580;0,38;0,09
45,590;0,38;0,08
45,600;0,39;0,07
45,610;0,39;0,06
45,620;0,39;0,05
45,630;0,39;0,04
45,640;0,39;0,03
45,650;0,39;0,02
45,660;0,39;0,00
45,670;0,39;-0,01
45,680;0,39;-0,02
45,690;0,39;-0,03
45,700;0,39;-0,04
45,710;0,39;-0,06
45,720;0,39;-0,07
45,730;0,39;-0,08
45,740;0,38;-0,08
45,750;0,38;-0,10
45,760;0,38;-0,11
45,770;0,38;-0,12
45,780;0,38;-0,12
45,790;0,38;-0,13
45,800;0,38;-0,13
45,810;0,38;-0,14
45,820;0,37;-0,14
45,830;0,37;-0,15
45,840;0,37;-0,15
45,850;0,37;-0,15
45,860;0,37;-0,15
45,870;0,37;-0,15
45,880;0,37;-0,15
45,890;0,36;-0,15
45,900;0,36;-0,14
45,910;0,36;-0,14
45,920;0,36;-0,14
45,930;0,36;-0,13
45,940;0,36;-0,12
45,950;0,36;-0,12
45,960;0,36;-0,11
45,970;0,35;-0,10
45,980;0,35;-0,09
45,990;0,35;-0,08
46,000;0,35;-0,08
46,010;0,35;-0,06
46,020;0,35;-0,05
46,030;0,35;-0,04
46,040;0,35;-0,03
46,050;0,35;-0,02
46,060;0,35;-0,01
46,070;0,35;0,00
46,080;0,35;0,02
46,090;0,35;0,03
46,100;0,35;0,04
46,110;0,35;0,05
46,120;0,35;0,06
46,130;0,35;0,07
46,140;0,35;0,08
46,150;0,35;0,09
46,160;0,35;0,10
46,170;0,36;0,11
46,180;0,36;0,11
46,190;0,36;0,12
46,200;0,36;0,13
46,210;0,36;0,13
46,220;0,36;0,13
46,230;0,36;0,14
46,240;0,36;0,14
46,250;0,37;0,14
46,260;0,37;0,14
46,270;0,37;0,14
46,280;0,37;0,14
46,290;0,37;0,14
46,300;0,37;0,14
46,310;0,37;0,14
46,320;0,38;0,14
46,330;0,38;0,13
46,340;0,38;0,12
46,350;0,38;0,12
46,360;0,38;0,11
46,370;0,38;0,11
46,380;0,38;0,11
46,390;0,38;0,13
46,400;0,38;0,13
46,410;0,39;0,11
46,420;0,39;0,08
46,430;0,39;0,06
46,440;0,39;0,05
46,450;0,39;0,04
46,460;0,39;0,03
46,470;0,39;0,02
46,480;0,39;0,01
46,490;0,39;0,00
46,500;0,39;-0,01
46,510;0,39;-0,03
46,520;0,39;-0,06
46,530;0,39;-0,08
46,540;0,39;-0,09
46,550;0,39;-0,09
46,560;0,39;-0,10
46,570;0,38;-0,11
46,580;0,38;-0,11
46,590;0,38;-0,13
46,600;0,38;-0,16
46,610;0,38;-0,18
46,620;0,38;-0,17
46,630;0,38;-0,15
46,640;0,37;-0,14
46,650;0,37;-0,14
46,660;0,37;-0,14
46,670;0,37;-0,14
46,680;0,37;-0,14
46,690;0,37;-0,14
46,700;0,37;-0,14
46,710;0,36;-0,14
46,720;0,36;-0,14
46,730;0,36;-0,13
46,740;0,36;-0,12
46,750;0,36;-0,12
46,760;0,36;-0,12
46,770;0,36;-0,11
46,780;0,36;-0,10
46,790;0,35;-0,09
46,800;0,35;-0,08
46,810;0,35;-0,08
46,820;0,35;-0,07
46,830;0,35;-0,06
46,840;0,35;-0,05
46,850;0,35;-0,04
46,860;0,35;-0,03
46,870;0,35;-0,02
46,880;0,35;-0,01
46,890;0,35;0,00
46,900;0,35;0,01
46,910;0,35;0,02
46,920;0,35;0,04
46,930;0,35;0,05
46,940;0,35;0,06
46,950;0,35;0,07
46,960;0,35;0,08
46,970;0,35;0,09
46,980;0,35;0,10
46,990;0,36;0,11
47,000;0,36;0,11
47,010;0,36;0,12
47,020;0,36;0,12
47,030;0,36;0,13
47,040;0,36;0,13
47,050;0,36;0,14
47,060;0,36;0,14
47,070;0,37;0,14
47,080;0,37;0,14
47,090;0,37;0,14
47,100;0,37;0,14
47,110;0,37;0,14
47,120;0,37;0,14
47,130;0,37;0,14
47,140;0,38;0,14
47,150;0,38;0,13
47,160;0,38;0,12
47,170;0,38;0,12
47,180;0,38;0,11
47,190;0,38;0,10
47,200;0,38;0,10
47,210;0,38;0,09
47,220;0,38;0,08
47,230;0,39;0,07
47,240;0,39;0,06
47,250;0,39;0,05
47,260;0,39;0,04
47,270;0,39;0,02
47,280;0,39;0,01
47,290;0,39;0,00
47,300;0,39;-0,01
47,310;0,39;-0,02
47,320;0,39;-0,03
47,330;0,39;-0,04
47,340;0,39;-0,06
47,350;0,39;-0,07
47,360;0,38;-0,08
47,370;0,38;-0,09
47,380;0,38;-0,09
47,390;0,38;-0,10
47,400;0,38;-0,11
47,410;0,38;-0,12
47,420;0,38;-0,13
47,430;0,38;-0,13
47,440;0,38;-0,13
47,450;0,37;-0,13
47,460;0,37;-0,14
47,470;0,37;-0,14
47,480;0,37;-0,14
47,490;0,37;-0,14
47,500;0,37;-0,14
47,510;0,37;-0,14
47,520;0,36;-0,14
47,530;0,36;-0,14
47,540;0,36;-0,13
47,550;0,36;-0,12
47,560;0,36;-0,12
47,570;0,36;-0,11
47,580;0,36;-0,11
47,590;0,36;-0,10
47,600;0,36;-0,09
47,610;0,35;-0,09
47,620;0,35;-0,09
47,630;0,35;-0,08
47,640;0,35;-0,07
47,650;0,35;-0,06
47,660;0,35;-0,05
47,670;0,35;-0,03
47,680;0,35;-0,02
47,690;0,35;-0,01
47,700;0,35;0,00
47,710;0,35;0,01
47,720;0,35;0,02
47,730;0,35;0,04
47,740;0,35;0,05
47,750;0,35;0,06
47,760;0,35;0,07
47,770;0,35;0,08
47,780;0,35;0,09
47,790;0,35;0,09
47,800;0,36;0,10
47,810;0,36;0,11
47,820;0,36;0,12
47,830;0,36;0,12
47,840;0,36;0,13
47,850;0,36;0,13
47,860;0,36;0,14
47,870;0,36;0,14
47,880;0,37;0,14
47,890;0,37;0,14
47,900;0,37;0,14
47,910;0,37;0,14
47,920;0,37;0,14
47,930;0,37;0,14
47,940;0,37;0,14
47,950;0,38;0,13
47,960;0,38;0,12
47,970;0,38;0,11
47,980;0,38;0,11
47,990;0,38;0,11
48,000;0,38;0,10
48,010;0,38;0,09
48,020;0,38;0,08
48,030;0,38;0,08
48,040;0,38;0,07
48,050;0,38;0,06
48,060;0,39;0,05
48,070;0,39;0,05
48,080;0,39;0,04
48,090;0,39;0,03
48,100;0,39;0,02
48,110;0,39;0,01
48,120;0,39;0,00
48,130;0,39;-0,03
48,140;0,39;-0,05
48,150;0,39;-0,07
48,160;0,39;-0,08
48,170;0,38;-0,08
48,180;0,38;-0,09
48,190;0,38;-0,09
48,200;0,38;-0,10
48,210;0,38;-0,11
48,220;0,38;-0,11
48,230;0,38;-0,11
48,240;0,38;-0,12
48,250;0,38;-0,12
48,260;0,37;-0,13
48,270;0,37;-0,13
48,280;0,37;-0,13
48,290;0,37;-0,13
48,300;0,37;-0,14
48,310;0,37;-0,14
48,320;0,37;-0,13
48,330;0,37;-0,13
48,340;0,36;-0,13
48,350;0,36;-0,13
48,360;0,36;-0,12
48,370;0,36;-0,12
48,380;0,36;-0,12
48,390;0,36;-0,11
48,400;0,36;-0,10
48,410;0,36;-0,10
48,420;0,36;-0,09
48,430;0,35;-0,08
48,440;0,35;-0,08
48,450;0,35;-0,07
48,460;0,35;-0,06
48,470;0,35;-0,05
48,480;0,35;-0,04
48,490;0,35;-0,03
48,500;0,35;-0,02
48,510;0,35;-0,01
48,520;0,35;0,00
48,530;0,35;0,02
48,540;0,35;0,03
48,550;0,35;0,04
48,560;0,35;0,05
48,570;0,35;0,06
48,580;0,35;0,07
48,590;0,35;0,08
48,600;0,35;0,09
48,610;0,36;0,10
48,620;0,36;0,11
48,630;0,36;0,11
48,640;0,36;0,12
48,650;0,36;0,14
48,660;0,36;0,17
48,670;0,36;0,18
48,680;0,37;0,17
48,690;0,37;0,15
48,700;0,37;0,14
48,710;0,37;0,14
48,720;0,37;0,14
48,730;0,37;0,14
48,740;0,37;0,14
48,750;0,37;0,13
48,760;0,38;0,12
48,770;0,38;0,12
48,780;0,38;0,12
48,790;0,38;0,10
48,800;0,38;0,07
48,810;0,38;0,06
48,820;0,38;0,06
48,830;0,38;0,07
48,840;0,38;0,07
48,850;0,38;0,07
48,860;0,38;0,06
48,870;0,38;0,05
48,880;0,39;0,04
48,890;0,39;0,03
48,900;0,39;0,02
48,910;0,39;0,01
48,920;0,39;0,00
48,930;0,39;-0,01
48,940;0,39;-0,02
48,950;0,39;-0,03
48,960;0,39;-0,04
48,970;0,38;-0,05
48,980;0,38;-0,06
48,990;0,38;-0,07
49,000;0,38;-0,08
49,010;0,38;-0,09
49,020;0,38;-0,09
49,030;0,38;-0,10
49,040;0,38;-0,11
49,050;0,38;-0,12
49,060;0,38;-0,13
49,070;0,38;-0,13
49,080;0,37;-0,13
49,090;0,37;-0,13
49,100;0,37;-0,14
49,110;0,37;-0,14
49,120;0,37;-0,14
49,130;0,37;-0,14
49,140;0,37;-0,14
49,150;0,36;-0,13
49,160;0,36;-0,13
49,170;0,36;-0,13
49,180;0,36;-0,13
49,190;0,36;-0,12
49,200;0,36;-0,12
49,210;0,36;-0,11
49,220;0,36;-0,10
49,230;0,36;-0,09
49,240;0,35;-0,08
49,250;0,35;-0,08
49,260;0,35;-0,07
49,270;0,35;-0,06
49,280;0,35;-0,05
49,290;0,35;-0,04
49,300;0,35;-0,02
49,310;0,35;-0,01
49,320;0,35;-8,77E-4
49,330;0,35;0,01
49,340;0,35;0,02
49,350;0,35;0,03
49,360;0,35;0,04
49,370;0,35;0,05
49,380;0,35;0,06
49,390;0,35;0,07
49,400;0,35;0,08
49,410;0,35;0,09
49,420;0,36;0,09
49,430;0,36;0,10
49,440;0,36;0,11
49,450;0,36;0,11
49,460;0,36;0,12
49,470;0,36;0,13
49,480;0,36;0,13
49,490;0,36;0,13
49,500;0,36;0,13
49,510;0,37;0,13
49,520;0,37;0,13
49,530;0,37;0,13
49,540;0,37;0,13
49,550;0,37;0,13
49,560;0,37;0,13
49,570;0,37;0,13
49,580;0,38;0,12
49,590;0,38;0,11
49,600;0,38;0,11
49,610;0,38;0,11
49,620;0,38;0,10
49,630;0,38;0,09
49,640;0,38;0,09
49,650;0,38;0,08
49,660;0,38;0,08
49,670;0,38;0,08
49,680;0,38;0,09
49,690;0,39;0,09
49,700;0,39;0,08
49,710;0,39;0,05
49,720;0,39;0,02
49,730;0,39;0,01
49,740;0,39;9,69E-4
49,750;0,39;-0,01
49,760;0,39;-0,02
49,770;0,39;-0,03
49,780;0,39;-0,04
49,790;0,39;-0,05
49,800;0,39;-0,06
49,810;0,39;-0,08
49,820;0,38;-0,09
49,830;0,38;-0,10
49,840;0,38;-0,11
49,850;0,38;-0,12
49,860;0,38;-0,12
49,870;0,38;-0,12
49,880;0,38;-0,13
49,890;0,38;-0,16
49,900;0,37;-0,18
49,910;0,37;-0,18
49,920;0,37;-0,16
49,930;0,37;-0,14
49,940;0,37;-0,14
49,950;0,37;-0,14
49,960;0,37;-0,13
49,970;0,36;-0,13
49,980;0,36;-0,13
49,990;0,36;-0,12
50,000;0,36;-0,12
50,010;0,36;-0,11
50,020;0,36;-0,10
50,030;0,36;-0,10
50,040;0,36;-0,09
50,050;0,36;-0,08
50,060;0,35;-0,08
50,070;0,35;-0,07
50,080;0,35;-0,06
50,090;0,35;-0,05
50,100;0,35;-0,04
50,110;0,35;-0,04
50,120;0,35;-0,02
50,130;0,35;-0,01
50,140;0,35;-8,78E-4
50,150;0,35;0,01
50,160;0,35;0,02
50,170;0,35;0,03
50,180;0,35;0,04
50,190;0,35;0,05
50,200;0,35;0,05
50,210;0,35;0,06
50,220;0,35;0,07
50,230;0,35;0,09
50,240;0,36;0,09
50,250;0,36;0,10
50,260;0,36;0,11
50,270;0,36;0,11
50,280;0,36;0,11
50,290;0,36;0,12
50,300;0,36;0,13
50,310;0,36;0,13
50,320;0,36;0,13
50,330;0,37;0,13
50,340;0,37;0,13
50,350;0,37;0,13
50,360;0,37;0,13
50,370;0,37;0,13
50,380;0,37;0,13
50,390;0,37;0,13
50,400;0,38;0,12
50,410;0,38;0,12
50,420;0,38;0,11
50,430;0,38;0,11
50,440;0,38;0,10
50,450;0,38;0,10
50,460;0,38;0,09
50,470;0,38;0,08
50,480;0,38;0,07
50,490;0,38;0,06
50,500;0,38;0,05
50,510;0,39;0,04
50,520;0,39;0,03
50,530;0,39;0,02
50,540;0,39;0,01
50,550;0,39;9,65E-4
50,560;0,39;-0,01
50,570;0,39;-0,02
50,580;0,39;-0,03
50,590;0,39;-0,04
50,600;0,38;-0,05
50,610;0,38;-0,06
50,620;0,38;-0,07
50,630;0,38;-0,08
50,640;0,38;-0,08
50,650;0,38;-0,10
50,660;0,38;-0,11
50,670;0,38;-0,11
50,680;0,38;-0,12
50,690;0,38;-0,12
50,700;0,38;-0,13
50,710;0,37;-0,13
50,720;0,37;-0,13
50,730;0,37;-0,14
50,740;0,37;-0,14
50,750;0,37;-0,13
50,760;0,37;-0,13
50,770;0,37;-0,13
50,780;0,36;-0,13
50,790;0,36;-0,13
50,800;0,36;-0,12
50,810;0,36;-0,12
50,820;0,36;-0,11
50,830;0,36;-0,11
50,840;0,36;-0,10
50,850;0,36;-0,10
50,860;0,36;-0,09
50,870;0,35;-0,08
50,880;0,35;-0,07
50,890;0,35;-0,06
50,900;0,35;-0,05
50,910;0,35;-0,04
50,920;0,35;-0,03
50,930;0,35;-0,03
50,940;0,35;-0,02
50,950;0,35;-0,01
50,960;0,35;0,00
50,970;0,35;0,01
50,980;0,35;0,02
50,990;0,35;0,03
51,000;0,35;0,04
51,010;0,35;0,05
51,020;0,35;0,06
51,030;0,35;0,07
51,040;0,35;0,08
51,050;0,36;0,09
51,060;0,36;0,10
51,070;0,36;0,10
51,080;0,36;0,11
51,090;0,36;0,11
51,100;0,36;0,12
51,110;0,36;0,13
51,120;0,36;0,13
51,130;0,36;0,13
51,140;0,37;0,13
51,150;0,37;0,13
51,160;0,37;0,13
51,170;0,37;0,13
51,180;0,37;0,13
51,190;0,37;0,13
51,200;0,37;0,12
51,210;0,37;0,12
51,220;0,38;0,12
51,230;0,38;0,11
51,240;0,38;0,10
51,250;0,38;0,10
51,260;0,38;0,09
51,270;0,38;0,08
51,280;0,38;0,08
51,290;0,38;0,07
51,300;0,38;0,06
51,310;0,38;0,05
51,320;0,38;0,04
51,330;0,38;0,03
51,340;0,38;0,03
51,350;0,39;0,02
51,360;0,39;0,01
51,370;0,39;0,00
51,380;0,39;-0,01
51,390;0,39;-0,02
51,400;0,38;-0,04
51,410;0,38;-0,05
51,420;0,38;-0,06
51,430;0,38;-0,07
51,440;0,38;-0,08
51,450;0,38;-0,09
51,460;0,38;-0,09
51,470;0,38;-0,10
51,480;0,38;-0,11
51,490;0,38;-0,11
51,500;0,38;-0,11
51,510;0,38;-0,11
51,520;0,37;-0,12
51,530;0,37;-0,12
51,540;0,37;-0,13
51,550;0,37;-0,13
51,560;0,37;-0,12
51,570;0,37;-0,12
51,580;0,37;-0,12
51,590;0,37;-0,13
51,600;0,36;-0,12
51,610;0,36;-0,12
51,620;0,36;-0,11
51,630;0,36;-0,11
51,640;0,36;-0,11
51,650;0,36;-0,10
51,660;0,36;-0,10
51,670;0,36;-0,09
51,680;0,36;-0,08
51,690;0,36;-0,07
51,700;0,35;-0,07
51,710;0,35;-0,06
51,720;0,35;-0,05
51,730;0,35;-0,04
51,740;0,35;-0,04
51,750;0,35;-0,02
51,760;0,35;-0,01
51,770;0,35;-8,80E-4
51,780;0,35;0,01
51,790;0,35;0,02
51,800;0,35;0,02
51,810;0,35;0,03
51,820;0,35;0,04
51,830;0,35;0,05
51,840;0,35;0,06
51,850;0,35;0,07
51,860;0,36;0,08
51,870;0,36;0,09
51,880;0,36;0,10
51,890;0,36;0,11
51,900;0,36;0,11
51,910;0,36;0,12
51,920;0,36;0,12
51,930;0,36;0,14
51,940;0,36;0,17
51,950;0,37;0,18
51,960;0,37;0,17
51,970;0,37;0,14
51,980;0,37;0,13
51,990;0,37;0,13
52,000;0,37;0,13
52,010;0,37;0,12
52,020;0,38;0,12
52,030;0,38;0,12
52,040;0,38;0,11
52,050;0,38;0,10
52,060;0,38;0,10
52,070;0,38;0,09
52,080;0,38;0,08
52,090;0,38;0,08
52,100;0,38;0,07
52,110;0,38;0,04
52,120;0,38;0,02
52,130;0,38;-3,21E-4
52,140;0,38;0,00
52,150;0,38;0,01
52,160;0,38;0,01
52,170;0,38;0,00
52,180;0,38;0,00
52,190;0,38;-0,01
52,200;0,38;-0,02
52,210;0,38;-0,03
52,220;0,38;-0,04
52,230;0,38;-0,05
52,240;0,38;-0,06
52,250;0,38;-0,07
52,260;0,38;-0,08
52,270;0,38;-0,08
52,280;0,38;-0,09
52,290;0,38;-0,09
52,300;0,38;-0,10
52,310;0,38;-0,11
52,320;0,38;-0,12
52,330;0,37;-0,12
52,340;0,37;-0,12
52,350;0,37;-0,13
52,360;0,37;-0,13
52,370;0,37;-0,13
52,380;0,37;-0,13
52,390;0,37;-0,13
52,400;0,37;-0,13
52,410;0,36;-0,12
52,420;0,36;-0,12
52,430;0,36;-0,12
52,440;0,36;-0,12
52,450;0,36;-0,11
52,460;0,36;-0,11
52,470;0,36;-0,10
52,480;0,36;-0,10
52,490;0,36;-0,09
52,500;0,35;-0,08
52,510;0,35;-0,07
52,520;0,35;-0,06
52,530;0,35;-0,05
52,540;0,35;-0,04
52,550;0,35;-0,03
52,560;0,35;-0,02
52,570;0,35;-0,01
52,580;0,35;0,00
52,590;0,35;0,01
52,600;0,35;0,02
52,610;0,35;0,02
52,620;0,35;0,03
52,630;0,35;0,04
52,640;0,35;0,06
52,650;0,35;0,07
52,660;0,35;0,08
52,670;0,36;0,08
52,680;0,36;0,09
52,690;0,36;0,09
52,700;0,36;0,10
52,710;0,36;0,11
52,720;0,36;0,11
52,730;0,36;0,12
52,740;0,36;0,12
52,750;0,36;0,12
52,760;0,37;0,13
52,770;0,37;0,13
52,780;0,37;0,13
52,790;0,37;0,13
52,800;0,37;0,13
52,810;0,37;0,12
52,820;0,37;0,12
52,830;0,37;0,12
52,840;0,38;0,11
52,850;0,38;0,11
52,860;0,38;0,10
52,870;0,38;0,10
52,880;0,38;0,09
52,890;0,38;0,08
52,900;0,38;0,08
52,910;0,38;0,07
52,920;0,38;0,06
52,930;0,38;0,06
52,940;0,38;0,05
52,950;0,38;0,04
52,960;0,38;0,03
52,970;0,38;0,03
52,980;0,38;0,03
52,990;0,39;0,04
53,000;0,39;0,04
53,010;0,39;0,02
53,020;0,39;-0,01
53,030;0,39;-0,03
53,040;0,39;-0,04
53,050;0,39;-0,05
53,060;0,38;-0,06
53,070;0,38;-0,07
53,080;0,38;-0,07
53,090;0,38;-0,08
53,100;0,38;-0,09
53,110;0,38;-0,10
53,120;0,38;-0,11
53,130;0,38;-0,11
53,140;0,38;-0,12
53,150;0,38;-0,13
53,160;0,37;-0,13
53,170;0,37;-0,14
53,180;0,37;-0,16
53,190;0,37;-0,18
53,200;0,37;-0,17
53,210;0,37;-0,15
53,220;0,37;-0,13
53,230;0,36;-0,13
53,240;0,36;-0,12
53,250;0,36;-0,12
53,260;0,36;-0,11
53,270;0,36;-0,10
53,280;0,36;-0,10
53,290;0,36;-0,09
53,300;0,36;-0,09
53,310;0,36;-0,08
53,320;0,35;-0,07
53,330;0,35;-0,06
53,340;0,35;-0,05
53,350;0,35;-0,05
53,360;0,35;-0,04
53,370;0,35;-0,03
53,380;0,35;-0,02
53,390;0,35;-0,01
53,400;0,35;0,00
53,410;0,35;0,01
53,420;0,35;0,02
53,430;0,35;0,03
53,440;0,35;0,04
53,450;0,35;0,04
53,460;0,35;0,06
53,470;0,35;0,07
53,480;0,36;0,07
53,490;0,36;0,08
53,500;0,36;0,09
53,510;0,36;0,09
53,520;0,36;0,10
53,530;0,36;0,10
53,540;0,36;0,11
53,550;0,36;0,11
53,560;0,36;0,12
53,570;0,36;0,12
53,580;0,37;0,12
53,590;0,37;0,12
53,600;0,37;0,13
53,610;0,37;0,13
53,620;0,37;0,12
53,630;0,37;0,12
53,640;0,37;0,12
53,650;0,37;0,12
53,660;0,38;0,11
53,670;0,38;0,11
53,680;0,38;0,10
53,690;0,38;0,10
53,700;0,38;0,10
53,710;0,38;0,09
53,720;0,38;0,08
53,730;0,38;0,07
53,740;0,38;0,07
53,750;0,38;0,06
53,760;0,38;0,05
53,770;0,38;0,04
53,780;0,38;0,03
53,790;0,38;0,02
53,800;0,38;0,01
53,810;0,38;9,62E-4
53,820;0,38;-0,01
53,830;0,38;-0,02
53,840;0,38;-0,03
53,850;0,38;-0,04
53,860;0,38;-0,04
53,870;0,38;-0,06
53,880;0,38;-0,06
53,890;0,38;-0,07
53,900;0,38;-0,08
53,910;0,38;-0,09
53,920;0,38;-0,10
53,930;0,38;-0,10
53,940;0,38;-0,11
53,950;0,38;-0,12
53,960;0,37;-0,12
53,970;0,37;-0,12
53,980;0,37;-0,12
53,990;0,37;-0,13
54,000;0,37;-0,13
54,010;0,37;-0,13
54,020;0,37;-0,13
54,030;0,37;-0,12
54,040;0,36;-0,12
54,050;0,36;-0,12
54,060;0,36;-0,12
54,070;0,36;-0,11
54,080;0,36;-0,11
54,090;0,36;-0,10
54,100;0,36;-0,10
54,110;0,36;-0,09
54,120;0,36;-0,08
54,130;0,36;-0,07
54,140;0,35;-0,06
54,150;0,35;-0,06
54,160;0,35;-0,05
54,170;0,35;-0,04
54,180;0,35;-0,03
54,190;0,35;-0,02
54,200;0,35;-0,01
54,210;0,35;0,00
54,220;0,35;0,01
54,230;0,35;0,02
54,240;0,35;0,02
54,250;0,35;0,03
54,260;0,35;0,04
54,270;0,35;0,04
54,280;0,35;0,05
54,290;0,35;0,07
54,300;0,36;0,07
54,310;0,36;0,08
54,320;0,36;0,09
54,330;0,36;0,09
54,340;0,36;0,10
54,350;0,36;0,11
54,360;0,36;0,11
54,370;0,36;0,11
54,380;0,36;0,12
54,390;0,36;0,12
54,400;0,37;0,12
54,410;0,37;0,13
54,420;0,37;0,13
54,430;0,37;0,12
54,440;0,37;0,12
54,450;0,37;0,12
54,460;0,37;0,11
54,470;0,37;0,11
54,480;0,38;0,11
54,490;0,38;0,10
54,500;0,38;0,10
54,510;0,38;0,09
54,520;0,38;0,08
54,530;0,38;0,08
54,540;0,38;0,07
54,550;0,38;0,06
54,560;0,38;0,06
54,570;0,38;0,05
54,580;0,38;0,04
54,590;0,38;0,03
54,600;0,38;0,02
54,610;0,38;0,01
54,620;0,38;0,00
54,630;0,38;-0,01
54,640;0,38;-0,02
54,650;0,38;-0,03
54,660;0,38;-0,03
54,670;0,38;-0,04
54,680;0,38;-0,05
54,690;0,38;-0,06
54,700;0,38;-0,07
54,710;0,38;-0,08
54,720;0,38;-0,09
54,730;0,38;-0,09
54,740;0,38;-0,10
54,750;0,38;-0,10
54,760;0,38;-0,11
54,770;0,37;-0,11
54,780;0,37;-0,11
54,790;0,37;-0,11
54,800;0,37;-0,11
54,810;0,37;-0,12
54,820;0,37;-0,12
54,830;0,37;-0,12
54,840;0,37;-0,12
54,850;0,37;-0,11
54,860;0,36;-0,11
54,870;0,36;-0,11
54,880;0,36;-0,11
54,890;0,36;-0,10
54,900;0,36;-0,09
54,910;0,36;-0,09
54,920;0,36;-0,09
54,930;0,36;-0,08
54,940;0,36;-0,07
54,950;0,36;-0,07
54,960;0,36;-0,06
54,970;0,35;-0,05
54,980;0,35;-0,04
54,990;0,35;-0,04
55,000;0,35;-0,03
55,010;0,35;-0,02
55,020;0,35;-0,01
55,030;0,35;-8,83E-4
55,040;0,35;0,01
55,050;0,35;0,02
55,060;0,35;0,02
55,070;0,35;0,03
55,080;0,35;0,04
55,090;0,35;0,05
55,100;0,36;0,06
55,110;0,36;0,07
55,120;0,36;0,08
55,130;0,36;0,08
55,140;0,36;0,09
55,150;0,36;0,09
55,160;0,36;0,10
55,170;0,36;0,11
55,180;0,36;0,12
55,190;0,36;0,12
55,200;0,36;0,13
55,210;0,37;0,13
55,220;0,37;0,15
55,230;0,37;0,17
55,240;0,37;0,17
55,250;0,37;0,15
55,260;0,37;0,12
55,270;0,37;0,12
55,280;0,38;0,12
55,290;0,38;0,12
55,300;0,38;0,11
55,310;0,38;0,11
55,320;0,38;0,10
55,330;0,38;0,09
55,340;0,38;0,08
55,350;0,38;0,07
55,360;0,38;0,06
55,370;0,38;0,05
55,380;0,38;0,04
55,390;0,38;0,03
55,400;0,39;0,02
55,410;0,39;0,02
55,420;0,39;3,44E-4
55,430;0,39;-0,03
55,440;0,38;-0,05
55,450;0,38;-0,06
55,460;0,38;-0,05
55,470;0,38;-0,05
55,480;0,38;-0,05
55,490;0,38;-0,05
55,500;0,38;-0,05
55,510;0,38;-0,06
55,520;0,38;-0,07
55,530;0,38;-0,08
55,540;0,38;-0,09
55,550;0,38;-0,09
55,560;0,38;-0,09
55,570;0,38;-0,10
55,580;0,38;-0,11
55,590;0,37;-0,11
55,600;0,37;-0,11
55,610;0,37;-0,12
55,620;0,37;-0,12
55,630;0,37;-0,12
55,640;0,37;-0,12
55,650;0,37;-0,12
55,660;0,37;-0,12
55,670;0,36;-0,12
55,680;0,36;-0,11
55,690;0,36;-0,11
